user_id,item_id,rating
98,277,5
98,308,1
98,411,3
98,372,5
98,152,3
98,395,3
98,260,4
98,594,1
98,458,1
98,564,3
98,582,2
98,319,4
98,471,2
98,154,2
98,358,4
98,190,3
98,102,1
98,162,2
98,502,1
98,238,1
98,233,4
98,301,5
98,287,1
98,414,4
98,270,1
98,289,2
98,584,5
98,530,3
98,532,1
98,266,2
98,121,5
98,433,3
98,176,3
98,488,5
98,316,3
98,148,3
98,265,5
98,357,5
98,549,2
98,126,4
98,409,5
99,299,5
99,323,5
99,147,2
99,213,2
99,588,4
99,411,5
99,440,2
99,237,2
99,454,3
99,471,5
99,470,3
99,374,5
99,475,1
99,555,4
99,104,2
99,118,4
99,273,4
99,465,5
99,468,5
99,575,1
99,160,3
99,402,1
99,114,5
99,530,3
99,497,2
99,175,1
99,149,3
99,187,5
99,208,4
99,305,2
99,301,2
99,313,2
99,582,1
99,271,1
99,182,5
99,357,4
99,396,3
99,125,3
99,534,2
99,522,1
99,451,1
99,574,2
99,432,3
99,333,3
99,169,2
99,502,2
99,363,3
100,271,2
100,377,3
100,333,4
100,231,1
100,106,1
100,177,2
100,507,5
100,544,1
100,497,1
100,314,5
100,397,2
100,471,2
100,475,5
100,160,4
100,391,3
100,123,4
100,237,1
100,171,1
100,181,3
100,554,1
100,532,5
100,580,4
100,131,3
100,370,2
100,151,2
100,255,4
100,514,1
100,174,5
100,382,2
100,344,5
100,464,2
100,499,4
100,414,1
100,371,4
100,552,4
100,543,2
100,275,3
100,308,5
100,528,5
100,206,1
100,581,5
101,506,4
101,302,5
101,295,2
101,128,5
101,233,1
101,272,3
101,439,3
101,421,2
101,211,4
101,554,2
101,262,4
101,467,4
101,345,5
101,227,4
101,545,2
101,508,5
101,596,4
101,432,4
101,266,4
101,189,4
101,594,3
101,481,3
101,415,4
101,469,5
101,212,3
101,392,5
101,398,5
101,380,2
101,484,2
101,393,2
101,541,4
101,202,1
101,151,3
101,377,5
101,516,5
101,176,4
101,382,4
101,147,5
101,263,3
101,304,2
101,416,4
101,333,2
101,164,1
101,241,1
101,264,4
101,240,4
101,503,1
102,559,2
102,563,5
102,558,5
102,499,4
102,463,5
102,412,3
102,246,2
102,397,1
102,234,2
102,378,5
102,346,4
102,594,3
102,113,5
102,257,1
102,236,4
102,392,1
102,414,3
102,130,2
102,541,4
102,230,2
102,332,3
102,243,5
102,235,5
102,197,4
102,482,3
102,530,2
102,583,4
102,554,2
102,194,3
102,312,4
102,327,2
102,241,3
102,431,4
102,496,5
102,237,3
102,344,2
102,424,1
102,516,5
102,486,1
102,440,5
103,465,5
103,453,4
103,210,3
103,245,5
103,353,5
103,104,4
103,181,4
103,466,3
103,568,4
103,333,3
103,297,2
103,591,2
103,206,1
103,208,4
103,286,4
103,144,3
103,580,5
103,337,4
103,277,2
103,294,3
103,398,1
103,588,3
103,542,5
103,397,5
103,310,5
103,116,5
103,282,3
103,227,5
103,347,1
103,565,4
103,202,3
103,108,2
103,433,4
103,551,2
103,443,4
103,123,3
103,552,4
103,530,1
103,212,2
103,578,2
103,338,1
103,185,1
103,543,3
103,251,4
103,410,5
103,517,4
103,237,2
103,462,5
104,224,5
104,590,3
104,408,4
104,548,4
104,261,5
104,402,3
104,506,5
104,178,4
104,368,5
104,357,3
104,310,5
104,116,2
104,154,2
104,537,5
104,371,1
104,324,1
104,300,1
104,294,1
104,172,2
104,302,1
104,471,1
104,534,1
104,415,5
104,188,1
104,587,5
104,177,4
104,182,2
104,202,4
104,313,4
104,490,5
104,193,5
104,236,3
104,475,4
104,390,4
104,247,5
104,438,1
104,286,1
104,426,4
104,155,2
104,151,1
104,482,4
104,491,2
104,370,2
104,508,5
104,212,1
104,339,1
104,102,3
104,242,4
104,257,2
104,557,4
104,296,1
104,546,2
104,459,4
104,353,4
105,507,1
105,369,2
105,273,3
105,267,2
105,548,5
105,188,2
105,285,4
105,151,2
105,200,1
105,212,4
105,481,4
105,250,1
105,346,1
105,478,5
105,298,3
105,564,5
105,501,1
105,430,2
105,279,1
105,397,1
105,584,4
105,374,4
105,321,1
105,177,1
105,416,5
105,429,4
105,138,3
105,511,1
105,261,2
105,554,2
105,363,4
105,494,5
105,207,4
105,343,5
105,110,3
105,499,3
105,409,5
105,458,4
105,173,1
105,583,4
105,243,2
105,228,2
105,477,3
105,550,3
105,175,4
105,225,2
105,139,2
105,236,2
105,486,1
105,473,3
105,211,3
105,516,5
105,543,5
105,593,2
106,314,3
106,453,1
106,520,3
106,579,5
106,177,2
106,268,1
106,514,3
106,595,4
106,149,5
106,392,4
106,309,4
106,582,5
106,277,1
106,473,3
106,515,4
106,239,2
106,310,1
106,452,5
106,196,3
106,395,5
106,237,4
106,543,1
106,477,4
106,289,1
106,353,5
106,170,2
106,359,3
106,107,3
106,261,5
106,119,1
106,428,5
106,426,2
106,337,2
106,495,1
106,497,4
106,492,3
106,538,5
106,440,2
106,336,3
106,136,4
106,223,2
106,171,2
106,525,5
106,303,2
106,259,4
106,518,3
106,301,1
106,596,5
106,152,5
106,221,2
106,421,4
106,296,4
106,137,3
106,430,1
106,364,4
107,446,3
107,334,5
107,165,4
107,200,3
107,223,4
107,427,2
107,359,5
107,339,5
107,171,1
107,261,3
107,545,3
107,385,5
107,130,3
107,119,3
107,103,3
107,342,3
107,338,2
107,388,1
107,152,4
107,391,1
107,504,2
107,477,5
107,441,1
107,314,3
107,543,3
107,597,4
107,460,3
107,503,5
107,302,5
107,403,5
107,324,1
107,468,1
107,349,5
107,192,3
107,190,3
107,569,4
107,426,3
107,164,1
107,251,1
107,173,4
107,445,3
107,217,4
107,457,5
107,557,4
107,551,5
107,414,3
107,109,3
107,317,2
107,196,1
108,317,3
108,269,2
108,277,5
108,318,4
108,522,3
108,353,3
108,188,1
108,111,4
108,241,5
108,433,5
108,453,1
108,416,3
108,247,3
108,457,1
108,236,5
108,378,5
108,592,4
108,253,2
108,596,2
108,352,5
108,208,1
108,131,2
108,430,5
108,140,1
108,245,1
108,553,3
108,520,3
108,459,4
108,154,3
108,146,3
108,493,5
108,229,4
108,495,1
108,128,4
108,361,5
108,174,3
108,350,4
108,448,3
108,309,3
108,362,4
108,530,3
108,279,5
108,204,2
108,492,1
108,169,1
108,419,2
108,295,4
108,252,3
108,243,1
108,420,5
108,564,4
108,494,1
108,207,5
108,270,4
108,536,2
109,437,4
109,313,5
109,406,1
109,478,2
109,125,1
109,434,4
109,598,4
109,387,4
109,228,3
109,291,1
109,551,5
109,200,5
109,409,3
109,521,5
109,270,4
109,565,2
109,237,3
109,508,2
109,272,5
109,151,4
109,420,5
109,424,1
109,344,2
109,432,3
109,530,2
109,105,3
109,592,3
109,365,2
109,330,4
109,332,5
109,241,1
109,427,2
109,271,2
109,220,2
109,141,5
109,377,5
109,493,4
109,107,4
109,519,3
109,319,5
109,454,4
109,306,5
109,170,1
109,553,1
109,558,2
109,358,2
109,293,5
109,221,5
109,536,5
109,557,3
109,438,2
109,347,5
109,425,4
109,429,5
110,298,5
110,430,5
110,198,5
110,201,2
110,519,1
110,291,3
110,372,2
110,207,4
110,327,5
110,248,3
110,594,1
110,557,2
110,243,3
110,146,3
110,306,3
110,294,5
110,184,5
110,406,3
110,212,2
110,576,2
110,154,2
110,485,4
110,436,3
110,159,4
110,423,3
110,337,5
110,479,1
110,484,4
110,131,1
110,585,5
110,325,4
110,449,1
110,389,4
110,359,4
110,111,2
110,551,3
110,204,5
110,365,3
111,115,3
111,220,2
111,185,3
111,165,5
111,446,3
111,332,3
111,238,2
111,383,3
111,178,1
111,255,5
111,171,5
111,173,3
111,236,1
111,545,4
111,264,3
111,260,5
111,253,1
111,422,1
111,374,1
111,244,5
111,600,3
111,314,4
111,169,4
111,143,1
111,513,2
111,267,5
111,583,1
111,403,2
111,352,2
111,189,4
111,578,2
111,384,1
111,548,3
111,322,3
111,212,4
111,117,4
111,172,3
111,321,1
111,118,4
111,474,2
111,514,4
111,122,1
111,423,5
111,361,2
111,562,2
111,544,3
111,239,2
111,298,2
111,412,5
111,445,1
111,144,2
111,108,5
111,462,5
111,217,1
111,139,5
111,113,2
111,473,2
111,510,3
111,281,5
111,477,3
111,327,2
112,442,5
112,223,2
112,167,4
112,507,3
112,136,5
112,414,5
112,464,1
112,523,1
112,572,5
112,186,4
112,531,3
112,312,4
112,539,2
112,522,5
112,250,5
112,370,5
112,597,4
112,562,4
112,341,5
112,437,4
112,316,1
112,227,2
112,330,4
112,530,4
112,277,5
112,210,3
112,404,1
112,226,3
112,512,1
112,387,2
112,262,3
112,550,4
112,561,2
112,577,2
112,110,2
112,163,3
112,379,1
112,219,5
112,334,1
112,235,3
112,195,1
112,451,5
112,345,1
112,338,3
112,576,5
112,302,1
112,333,2
112,408,2
112,241,1
112,251,1
112,120,5
113,536,3
113,563,2
113,220,3
113,395,3
113,134,4
113,497,4
113,564,1
113,276,4
113,548,1
113,530,5
113,338,4
113,593,4
113,155,3
113,328,5
113,158,2
113,180,1
113,350,2
113,301,1
113,490,5
113,375,5
113,288,2
113,532,2
113,173,2
113,130,1
113,209,4
113,413,5
113,521,5
113,349,3
113,343,4
113,551,4
113,397,2
113,258,2
113,393,5
113,369,2
113,235,1
113,459,1
113,392,2
113,221,5
113,512,5
113,300,1
113,110,5
113,314,5
113,463,3
113,178,2
113,222,5
113,422,4
113,185,4
113,477,4
113,149,1
113,443,5
113,241,4
113,380,2
113,442,5
113,516,3
113,206,4
113,575,1
113,211,4
113,394,2
114,114,1
114,120,4
114,421,5
114,277,3
114,556,2
114,361,4
114,541,4
114,205,3
114,500,5
114,315,1
114,344,5
114,193,2
114,407,2
114,133,2
114,350,4
114,160,3
114,254,5
114,251,1
114,263,3
114,569,5
114,489,4
114,570,2
114,573,1
114,435,5
114,130,1
114,578,4
114,307,3
114,321,4
114,600,1
114,327,1
114,123,2
114,411,3
114,207,2
114,374,3
114,324,3
114,579,3
114,499,1
114,448,5
114,297,2
114,493,2
114,178,3
114,352,5
114,173,5
114,547,1
114,268,2
114,338,1
114,336,1
115,533,5
115,351,3
115,142,5
115,408,1
115,367,5
115,373,5
115,514,1
115,194,2
115,157,5
115,527,1
115,435,3
115,287,3
115,268,4
115,294,5
115,557,2
115,200,1
115,153,4
115,260,4
115,587,4
115,526,4
115,384,5
115,418,1
115,468,5
115,574,3
115,156,3
115,267,4
115,517,1
115,596,4
115,290,5
115,400,5
115,548,4
115,581,5
115,522,2
115,275,4
115,136,1
115,207,1
115,586,3
115,127,4
115,219,3
115,502,3
115,486,4
115,165,4
115,164,3
115,403,5
115,399,3
115,272,5
116,119,3
116,151,3
116,509,4
116,286,1
116,124,5
116,304,1
116,581,2
116,538,5
116,363,2
116,594,3
116,263,1
116,333,2
116,354,3
116,266,1
116,561,4
116,390,5
116,154,5
116,458,4
116,504,4
116,258,2
116,222,5
116,168,5
116,238,4
116,138,4
116,381,2
116,192,5
116,542,2
116,255,2
116,232,4
116,211,4
116,467,3
116,200,1
116,241,1
116,326,5
116,456,1
116,163,2
116,229,3
116,487,3
116,586,3
116,408,3
116,169,3
116,357,2
116,158,4
116,164,3
116,308,5
116,131,4
116,193,4
116,148,3
116,544,3
116,446,3
116,228,2
117,212,3
117,107,3
117,144,2
117,329,4
117,269,1
117,157,4
117,305,5
117,390,1
117,292,2
117,508,4
117,159,5
117,216,3
117,600,3
117,167,3
117,421,4
117,164,4
117,235,3
117,481,5
117,501,5
117,589,4
117,483,3
117,122,4
117,230,2
117,262,5
117,286,3
117,117,5
117,488,5
117,559,1
117,451,4
117,306,5
117,267,4
117,234,1
117,163,1
117,425,2
117,155,4
117,446,4
117,537,1
117,473,1
117,183,3
117,121,5
117,288,5
117,355,3
117,255,2
117,464,3
117,570,5
117,398,5
117,374,5
117,439,2
117,509,3
117,196,3
118,284,4
118,106,3
118,295,4
118,437,4
118,192,3
118,528,4
118,512,3
118,497,3
118,141,3
118,390,2
118,301,2
118,568,4
118,299,5
118,454,2
118,243,5
118,547,4
118,316,5
118,392,4
118,275,1
118,244,3
118,138,4
118,254,2
118,365,1
118,196,4
118,211,3
118,460,4
118,119,5
118,149,4
118,517,1
118,167,4
118,126,2
118,305,2
118,184,3
118,569,1
118,198,1
118,496,4
118,332,5
118,562,3
118,137,3
118,560,5
118,224,3
118,168,2
118,358,1
118,462,5
118,127,3
118,265,4
118,214,4
118,429,2
119,539,3
119,213,1
119,180,5
119,148,2
119,250,5
119,173,3
119,304,4
119,340,5
119,274,2
119,599,5
119,561,3
119,576,2
119,266,1
119,432,2
119,184,4
119,471,4
119,130,5
119,226,4
119,221,3
119,523,3
119,192,2
119,220,5
119,311,4
119,388,5
119,394,1
119,385,3
119,435,3
119,589,2
119,410,1
119,109,1
119,328,4
119,161,3
119,260,1
119,151,1
119,458,4
119,291,3
119,275,4
119,411,5
119,219,1
119,448,4
120,336,3
120,331,4
120,518,5
120,432,2
120,254,2
120,299,3
120,499,4
120,366,2
120,589,4
120,173,2
120,430,1
120,565,3
120,157,1
120,311,3
120,304,3
120,405,5
120,500,2
120,376,5
120,230,3
120,284,2
120,374,2
120,160,4
120,195,4
120,347,1
120,386,4
120,133,5
120,553,5
120,425,5
120,363,1
120,385,3
120,334,4
120,183,3
120,367,2
120,382,2
120,130,3
120,594,3
120,585,1
120,406,4
120,576,5
120,582,3
120,556,1
120,393,5
120,416,2
120,555,5
120,246,3
120,301,4
120,182,1
121,418,1
121,482,3
121,567,3
121,261,3
121,465,5
121,369,2
121,365,4
121,342,3
121,486,3
121,279,3
121,538,3
121,181,3
121,173,2
121,372,1
121,183,3
121,262,1
121,580,3
121,502,4
121,216,1
121,193,2
121,319,3
121,231,1
121,506,1
121,207,5
121,306,1
121,106,3
121,488,5
121,524,4
121,460,4
121,426,3
121,518,1
121,499,4
121,275,5
121,208,3
121,267,4
121,126,1
121,378,3
121,328,5
121,349,4
121,523,4
122,561,5
122,431,5
122,246,3
122,503,4
122,341,1
122,399,3
122,256,3
122,516,2
122,311,5
122,299,3
122,414,4
122,225,2
122,172,4
122,252,2
122,406,2
122,351,2
122,382,1
122,205,3
122,346,5
122,195,5
122,445,2
122,444,2
122,326,5
122,427,4
122,220,5
122,224,4
122,377,3
122,569,1
122,229,3
122,293,1
122,219,3
122,571,5
122,504,1
122,151,2
122,459,1
122,391,2
122,384,5
122,468,4
122,279,5
122,484,5
122,353,1
122,119,5
122,129,3
122,240,3
122,425,3
122,393,2
122,361,1
122,530,2
122,354,4
122,306,1
122,457,2
122,433,5
123,446,2
123,592,5
123,150,3
123,448,5
123,471,4
123,453,3
123,108,5
123,152,5
123,536,5
123,535,1
123,201,4
123,405,5
123,277,5
123,459,1
123,544,4
123,487,2
123,313,4
123,256,5
123,254,4
123,572,5
123,440,4
123,348,4
123,393,3
123,137,5
123,142,3
123,300,2
123,584,1
123,481,3
123,461,1
123,438,5
123,389,2
123,447,3
123,259,2
123,301,4
123,116,4
123,258,3
123,508,5
123,159,1
123,469,1
123,225,3
124,233,4
124,174,5
124,256,3
124,168,5
124,476,3
124,432,3
124,399,1
124,216,4
124,390,1
124,577,3
124,480,5
124,366,5
124,520,3
124,459,4
124,320,5
124,218,4
124,576,2
124,381,5
124,411,4
124,330,4
124,226,1
124,193,4
124,223,5
124,159,5
124,519,5
124,529,3
124,592,4
124,568,3
124,458,4
124,230,1
124,572,1
125,377,1
125,575,1
125,152,3
125,334,5
125,355,2
125,177,3
125,496,4
125,295,3
125,210,1
125,175,4
125,188,4
125,445,2
125,324,5
125,492,1
125,243,4
125,142,3
125,565,4
125,130,3
125,151,5
125,507,5
125,309,2
125,485,2
125,245,5
125,469,2
125,401,4
125,520,1
125,363,4
125,166,3
125,184,2
125,450,1
125,343,5
125,386,1
125,503,2
125,481,2
125,569,2
125,489,4
125,265,1
125,600,2
125,587,5
125,391,4
125,250,1
125,555,4
125,396,5
125,488,1
125,535,2
125,504,1
125,525,4
125,434,2
125,521,1
125,240,3
126,570,3
126,492,4
126,117,3
126,598,2
126,467,3
126,104,4
126,426,1
126,140,4
126,351,3
126,551,2
126,437,1
126,181,3
126,339,5
126,592,3
126,206,1
126,412,2
126,265,2
126,162,4
126,535,2
126,230,1
126,163,2
126,565,1
126,115,2
126,276,4
126,196,5
126,497,1
126,427,4
126,151,4
126,542,3
126,112,1
126,484,4
126,554,1
126,400,3
126,547,2
126,465,3
126,361,1
126,244,4
126,393,3
126,365,4
126,459,4
126,312,3
126,561,2
126,120,3
127,357,5
127,246,2
127,518,5
127,210,4
127,567,2
127,561,4
127,460,4
127,394,1
127,505,2
127,556,4
127,454,4
127,150,5
127,352,5
127,216,2
127,334,5
127,473,1
127,569,3
127,194,5
127,271,1
127,583,4
127,422,5
127,541,2
127,364,3
127,522,2
127,512,1
127,517,5
127,203,1
127,167,3
127,538,2
127,143,1
127,161,5
127,527,3
127,158,3
127,274,2
127,280,2
127,330,4
127,494,1
127,319,3
127,261,5
127,507,1
127,554,3
127,405,2
127,199,3
127,113,2
127,493,5
127,435,5
128,373,1
128,212,4
128,541,4
128,260,4
128,125,4
128,542,3
128,201,3
128,565,4
128,381,2
128,433,3
128,485,5
128,548,1
128,307,2
128,491,4
128,543,4
128,205,5
128,445,5
128,185,4
128,402,4
128,341,3
128,191,3
128,560,1
128,368,4
128,344,4
128,245,1
128,388,1
128,451,2
128,142,5
128,250,2
128,447,5
128,556,4
128,356,1
128,240,5
128,567,5
128,385,1
128,494,2
128,304,5
128,291,2
128,364,3
128,183,5
128,434,4
128,112,2
128,265,4
128,123,5
128,363,4
128,223,1
128,453,4
128,554,4
128,414,1
128,173,5
128,585,3
128,441,2
128,506,3
128,367,4
128,273,5
128,305,5
128,267,2
128,294,3
129,345,3
129,189,1
129,360,1
129,329,5
129,519,1
129,117,2
129,538,2
129,201,4
129,334,5
129,582,3
129,186,2
129,326,4
129,261,3
129,107,1
129,423,3
129,259,4
129,203,1
129,569,1
129,180,1
129,514,4
129,545,4
129,268,4
129,111,4
129,553,1
129,105,3
129,576,2
129,311,4
129,492,1
129,392,2
129,460,3
129,437,3
129,166,1
129,409,4
129,370,2
129,463,4
129,451,4
129,193,2
129,550,5
129,487,5
129,464,1
129,522,2
129,394,5
129,486,2
129,154,3
129,157,4
130,125,1
130,280,1
130,575,1
130,349,5
130,568,2
130,187,2
130,469,4
130,537,3
130,549,4
130,237,4
130,189,3
130,387,1
130,315,1
130,240,3
130,356,2
130,462,1
130,147,3
130,138,1
130,131,5
130,171,5
130,456,3
130,163,1
130,181,2
130,552,3
130,536,4
130,433,5
130,174,2
130,146,3
130,583,3
130,565,1
130,253,2
130,406,3
130,555,1
130,148,3
130,543,2
130,344,1
130,114,4
130,198,4
130,258,4
130,108,2
130,218,1
130,468,4
130,320,3
130,487,4
130,379,2
130,206,4
130,182,2
130,149,3
130,509,2
130,110,1
131,472,2
131,131,5
131,202,2
131,390,1
131,504,2
131,111,2
131,396,1
131,185,5
131,555,3
131,550,2
131,455,3
131,370,4
131,538,2
131,583,3
131,542,2
131,322,3
131,585,1
131,567,1
131,493,3
131,548,1
131,430,4
131,320,5
131,219,5
131,116,3
131,537,4
131,348,5
131,171,4
131,529,3
131,418,1
131,355,3
131,161,1
131,373,5
131,331,2
131,119,4
131,231,3
131,392,2
131,345,5
131,306,1
131,211,1
131,129,4
131,318,3
132,482,5
132,462,5
132,163,3
132,296,1
132,585,1
132,118,4
132,239,2
132,211,3
132,459,4
132,415,1
132,246,2
132,545,3
132,501,5
132,542,2
132,232,1
132,544,5
132,353,3
132,563,2
132,416,2
132,171,5
132,156,2
132,437,5
132,182,4
132,197,1
132,258,5
132,145,3
132,273,5
132,560,5
132,397,3
132,299,4
132,568,3
132,517,2
132,414,5
132,412,3
132,327,4
132,231,5
132,407,3
132,139,4
132,271,2
132,452,5
132,142,3
132,253,5
132,245,4
132,465,3
132,315,5
132,418,4
132,484,2
132,393,1
132,534,2
133,252,4
133,404,1
133,225,4
133,557,2
133,542,3
133,236,1
133,190,5
133,491,4
133,244,2
133,565,1
133,454,1
133,524,2
133,370,3
133,519,2
133,303,1
133,585,3
133,187,2
133,376,5
133,243,5
133,436,1
133,316,1
133,156,2
133,209,4
133,333,4
133,403,3
133,475,5
133,566,3
133,528,5
133,532,2
133,425,4
133,220,1
133,476,3
133,171,3
133,600,2
133,216,4
133,289,1
133,508,2
133,234,4
133,377,1
133,182,4
133,548,2
133,441,5
133,429,4
133,497,1
133,321,1
133,384,5
133,597,4
133,279,4
134,428,4
134,151,4
134,270,1
134,176,1
134,159,2
134,250,2
134,582,3
134,391,3
134,361,4
134,498,4
134,402,1
134,516,4
134,535,2
134,138,5
134,202,2
134,426,1
134,570,2
134,513,1
134,393,2
134,330,3
134,517,4
134,143,4
134,353,3
134,134,2
134,374,3
134,372,4
134,258,2
134,164,1
134,388,2
134,287,1
134,363,2
134,518,2
134,273,4
134,536,1
134,117,4
134,423,4
134,511,2
134,495,5
134,359,1
134,454,4
134,568,4
134,419,2
134,178,1
134,285,1
134,140,3
134,328,4
134,480,5
134,230,3
134,411,1
134,180,3
134,119,5
134,420,2
134,137,4
134,514,5
135,565,1
135,192,3
135,461,3
135,279,3
135,123,1
135,305,3
135,277,5
135,317,2
135,244,3
135,186,3
135,287,5
135,439,2
135,460,4
135,569,5
135,560,4
135,531,4
135,363,4
135,494,3
135,467,2
135,553,5
135,214,2
135,328,4
135,364,1
135,159,2
135,165,3
135,588,3
135,358,5
135,579,1
135,126,3
135,413,3
135,515,4
135,210,4
135,597,2
135,458,4
135,276,4
135,394,4
135,138,1
135,124,5
135,419,1
135,293,3
135,130,4
135,500,1
136,241,2
136,481,4
136,553,2
136,472,1
136,346,4
136,273,3
136,150,2
136,237,5
136,173,2
136,512,1
136,430,2
136,181,3
136,140,3
136,429,3
136,582,2
136,275,3
136,590,3
136,386,5
136,451,5
136,576,4
136,294,3
136,350,3
136,517,4
136,162,2
136,239,1
136,485,5
136,184,5
136,213,4
136,538,5
136,232,1
136,360,4
136,462,1
136,400,1
136,570,2
136,352,2
136,340,2
136,198,1
137,598,1
137,401,5
137,321,5
137,244,1
137,478,2
137,243,2
137,119,2
137,496,5
137,425,2
137,163,2
137,429,1
137,359,1
137,127,2
137,370,2
137,507,2
137,327,4
137,458,5
137,421,5
137,112,4
137,372,4
137,348,2
137,189,2
137,574,1
137,542,2
137,464,1
137,209,5
137,205,3
137,151,4
137,331,4
137,391,4
137,390,2
137,402,4
137,261,3
137,307,4
137,347,4
137,334,1
137,135,2
137,440,5
137,240,1
137,294,4
137,373,1
137,406,4
137,368,3
137,505,3
137,593,4
137,260,4
137,121,2
137,287,1
137,428,3
137,551,1
137,290,4
138,181,5
138,374,1
138,120,4
138,408,1
138,525,5
138,368,4
138,523,4
138,409,5
138,178,5
138,401,4
138,446,5
138,298,1
138,453,3
138,189,4
138,119,1
138,452,3
138,493,4
138,229,2
138,451,1
138,236,1
138,123,2
138,301,1
138,504,1
138,449,4
138,168,5
138,441,4
138,127,3
138,544,1
138,395,2
138,305,2
138,555,1
138,283,2
138,450,3
138,293,2
138,266,4
138,344,2
138,208,5
138,597,1
138,201,3
138,391,2
138,151,3
138,561,5
138,403,3
138,547,3
138,220,1
139,409,5
139,408,4
139,287,2
139,586,3
139,385,3
139,219,1
139,564,5
139,533,3
139,253,2
139,273,2
139,150,2
139,492,1
139,558,3
139,319,2
139,525,3
139,549,1
139,129,1
139,574,2
139,426,4
139,462,1
139,329,2
139,437,5
139,292,5
139,424,4
139,427,4
139,583,1
139,251,2
139,278,1
139,417,1
139,326,5
139,106,4
139,442,5
139,108,1
139,559,1
139,176,2
139,327,2
139,439,3
139,589,4
139,542,5
139,267,2
139,175,3
140,556,5
140,456,5
140,178,3
140,299,4
140,156,5
140,176,2
140,180,1
140,508,5
140,364,2
140,355,1
140,380,3
140,209,5
140,400,2
140,272,4
140,356,4
140,317,1
140,566,1
140,203,3
140,236,2
140,280,1
140,485,1
140,240,5
140,333,1
140,514,3
140,480,2
140,475,1
140,250,2
140,165,2
140,378,3
140,422,5
140,129,1
140,252,3
140,383,1
140,187,1
141,346,1
141,394,1
141,115,4
141,165,5
141,365,1
141,218,1
141,343,4
141,138,4
141,175,2
141,348,2
141,415,3
141,121,3
141,515,2
141,375,4
141,492,5
141,258,1
141,543,5
141,279,1
141,434,1
141,294,5
141,205,3
141,457,4
141,136,3
141,489,1
141,599,4
141,162,2
141,468,5
141,289,1
141,325,1
141,594,3
141,315,2
141,147,3
141,191,3
141,342,2
141,119,1
141,195,3
141,188,2
141,199,2
141,411,4
141,228,4
141,555,3
141,427,3
141,483,5
141,172,1
141,538,4
141,297,2
141,153,4
141,577,3
141,432,5
141,176,2
141,535,1
141,134,4
141,212,1
141,433,1
141,568,4
141,417,1
141,516,1
141,303,1
141,307,5
141,495,2
142,431,5
142,166,5
142,115,4
142,300,4
142,552,5
142,358,2
142,192,3
142,237,2
142,252,3
142,148,5
142,146,5
142,327,3
142,251,5
142,336,4
142,538,4
142,489,4
142,164,2
142,186,3
142,229,1
142,585,4
142,528,3
142,487,2
142,470,2
142,106,4
142,247,2
142,349,4
142,241,4
142,512,2
142,246,2
142,429,3
142,256,5
142,508,5
142,338,3
142,350,4
142,194,1
142,501,5
142,161,5
142,600,2
142,153,1
142,430,1
142,291,2
142,449,1
143,446,3
143,334,1
143,257,5
143,492,4
143,514,5
143,552,4
143,510,2
143,266,2
143,432,4
143,535,4
143,281,3
143,372,4
143,362,5
143,195,2
143,378,5
143,176,4
143,197,4
143,520,3
143,302,1
143,148,3
143,212,4
143,427,3
143,340,5
143,376,2
143,390,1
143,599,3
143,550,4
143,384,2
143,515,4
143,467,2
143,419,5
143,294,5
143,332,4
143,215,1
143,104,4
143,480,4
143,484,1
143,308,1
143,595,4
143,465,2
143,111,2
143,254,4
143,256,3
143,358,2
144,321,2
144,420,5
144,443,2
144,588,4
144,268,4
144,435,1
144,283,1
144,172,1
144,468,5
144,199,5
144,112,1
144,538,2
144,460,1
144,489,4
144,509,1
144,526,3
144,357,3
144,352,4
144,214,2
144,472,3
144,587,1
144,187,3
144,487,3
144,518,2
144,543,5
144,281,1
144,379,1
144,486,5
144,271,5
144,417,4
144,566,3
144,225,4
144,591,1
144,545,4
144,277,4
144,392,5
144,380,5
144,220,5
144,412,5
144,475,4
144,370,2
144,194,3
144,167,3
144,231,3
144,546,1
144,428,1
144,192,3
145,468,4
145,567,4
145,321,4
145,187,3
145,312,4
145,125,4
145,150,1
145,192,3
145,236,3
145,221,5
145,409,2
145,202,2
145,509,5
145,549,5
145,335,1
145,254,1
145,154,4
145,301,1
145,180,3
145,417,4
145,427,2
145,280,3
145,261,1
145,360,1
145,550,2
145,458,3
145,169,2
145,136,2
145,559,1
145,394,3
145,106,5
145,347,5
145,522,2
145,308,2
145,372,5
145,205,2
145,286,1
145,503,2
145,213,2
145,185,2
145,165,2
145,531,5
145,561,3
145,189,4
145,530,5
145,464,4
145,434,4
145,366,5
145,282,5
145,592,5
145,463,1
146,164,3
146,266,1
146,212,5
146,386,3
146,160,5
146,477,1
146,390,2
146,401,2
146,527,4
146,567,5
146,238,3
146,590,4
146,528,1
146,423,2
146,524,1
146,319,3
146,298,3
146,503,1
146,398,4
146,438,3
146,494,1
146,562,2
146,287,4
146,555,3
146,389,5
146,492,5
146,544,1
146,316,1
146,402,4
146,235,5
146,166,3
146,317,2
146,397,5
146,488,5
146,539,2
146,277,1
146,419,1
146,572,2
146,281,1
146,588,5
146,501,1
146,226,5
146,480,1
146,582,5
146,570,3
146,303,2
146,297,4
146,573,4
146,337,4
146,586,5
146,549,5
146,496,1
146,596,1
146,314,5
146,483,2
146,550,5
146,190,2
146,499,5
146,377,4
146,541,1
146,522,1
146,424,2
147,146,2
147,498,1
147,356,4
147,234,4
147,303,3
147,505,3
